x	y	same_state	trips_xy	RR_trips	RR_air_db1b	pass_xy_db1b	RR_air_t100	pass_xy_t100	RR_move	n_move_avg	euclid_dist	min_cbsa_dist	RR_seq	N_pairs	N_x	N_y	N_total	zlog_RR_trips	zlog_RR_air_t100	zlog_RR_air_db1b	zlog_RR_move	bea_reg_x	bea_reg_y	flight_type	fitted	residual	standardized_residual	studentized_residual	cooks_distance	leverage	predicted_RR	is_outlier_residual	is_influential	is_anomaly	anomaly_type
Colorado	Delaware	FALSE	30060	0.00162565696304923	0.0103757579910824	2	0.0895748662859751	5	0.0503906410804979	851.030025634661	2584.99049720341	2347.34	0.541685803197451	3374	1756737	128142	36141038	-0.67621009146104	0.0999301168926072	-3.44842207835478	-0.63901791961179	Rocky Mountain	Mideast	Inter-regional	-0.369842856932612	0.103590310437846	0.523533125442978	0.523448655109089	5.5403257190786e-05	0.00121135604882017	0.426733898251394	FALSE	FALSE	FALSE	Normal
North Carolina	Connecticut	FALSE	1628675	0.0117006292988061	2.116328070818	7625	2.45519220080708	631663	0.0648769826938801	7287.2418243235	887.467283372841	554.96	0.80110547127311	7558	730014	467075	36141038	0.210779657140167	1.0648714808952	1.0683439134187	-0.482173849437351	Southeast	New England	Inter-regional	0.00721921926302673	-0.103529521435392	-0.52339938615664	-0.523314921116388	8.56933714605709e-05	0.00187334478590176	1.01676179523561	FALSE	FALSE	FALSE	Normal
Utah	Idaho	FALSE	11020071	0.489201617910153	1.43971207361975	2655	11.7223149607042	901188	1.31024197101606	21372.5921175157	611.544585155684	85.29	3.43100843639521	9526	633750	158333	36141038	1.89293615809347	1.52049003106663	0.740398190327416	1.82777180072221	Rocky Mountain	Rocky Mountain	Intra-regional	0.432562388795138	0.102859397134945	0.522955001241366	0.522870553880286	0.000603984063430743	0.013077690497651	2.70746211783628	FALSE	FALSE	FALSE	Normal
North Dakota	Maryland	FALSE	18996	0.00141331674177837	0.392406454568953	237	0.00974366702797302	368	0.0539812142169052	584.22539986163	2124.11445230606	1641.06	0.365152623207767	846	168447	497088	36141038	-0.738846415200351	-0.546529809894612	-0.366054648075065	-0.597328246132483	Plains	Mideast	Inter-regional	-0.334172102233747	-0.103353472863915	-0.522287745987549	-0.522203325430781	4.66993826209886e-05	0.00102611692463208	0.463263301357924	FALSE	FALSE	FALSE	Normal
Connecticut	North Carolina	FALSE	1628675	0.0117006292988061	2.116328070818	7625	2.45519220080708	631663	0.0636146118112746	7287.2418243235	887.467283372841	554.96	0.80110547127311	7558	467075	730014	36141038	0.210779657140167	1.0648714808952	1.0683439134187	-0.494734833153756	New England	Southeast	Inter-regional	0.00697019052840207	-0.103280492700767	-0.522151696113283	-0.522067281059844	8.72538931155617e-05	0.001916503216166	1.01617894112812	FALSE	FALSE	FALSE	Normal
Wisconsin	North Dakota	FALSE	171367	0.0144945462273351	1.17704378647634	475	0.00710245195660428	117	0.371735001980401	3993.39134031838	866.360274983126	303.72	1.32895675111812	3352	541166	168447	36141038	0.307209568442301	-0.638634753410181	0.568923601089443	0.801134432544244	Great Lakes	Plains	Inter-regional	0.0203900807677261	0.103120766949742	0.521394131414042	0.521309747240299	9.57009610887465e-05	0.00210774914836575	1.04806949531181	FALSE	FALSE	FALSE	Normal
Rhode Island	Delaware	FALSE	49029	0.0121987457819197	0.144880073011557	2	0.618872593264348	2	0.102087342700823	324.654205054639	448.660240991414	394.13	1.32575748051126	1061	225715	128142	36141038	0.229552921652079	0.663238562839707	-1.21383909863127	-0.177334476068727	New England	Mideast	Inter-regional	0.0193538948067529	0.1031101914727	0.521116143674514	0.521031770932152	5.65420770584473e-05	0.00124770450802065	1.04557188037301	FALSE	FALSE	FALSE	Normal
Maryland	Tennessee	FALSE	1513379	0.0108031075977098	1.08887418003337	6968	1.39106068979995	573917	0.0947344731353535	12399.0359361269	916.477144672069	455.06	0.806337437735806	2852	497088	257158	36141038	0.174843768275623	0.899288503803437	0.502644314355762	-0.229434526574433	Mideast	Southeast	Inter-regional	0.00955112179128433	-0.103034297506477	-0.520744073564352	-0.520659716206243	5.84594087875331e-05	0.00129180098827202	1.02223588322914	FALSE	FALSE	FALSE	Normal
Maryland	North Dakota	FALSE	18996	0.00141331674177837	0.392406454568953	237	0.00974366702797302	368	0.0520985692192466	584.22539986163	2124.11445230606	1641.06	0.365152623207767	846	497088	168447	36141038	-0.738846415200351	-0.546529809894612	-0.366054648075065	-0.618929179223929	Mideast	Plains	Inter-regional	-0.334600353169814	-0.102925221927848	-0.520129091081323	-0.520044759362061	4.72641711704044e-05	0.00104714301625187	0.462806709881901	FALSE	FALSE	FALSE	Normal
Mississippi	Tennessee	FALSE	115630019	1.38432281358712	0.671910013432471	519	1.11799880855448	37305	1.10341236179186	68023.6029303968	461.95033376809	90.38	3.99931612292382	1907	67014	257158	36141038	2.36175622377238	0.835599479227491	0.0917011312835704	1.68584394265615	Southeast	Southeast	Intra-regional	0.499384868342211	0.102600865627586	0.520039607844866	0.51995527987806	0.000317361005367898	0.00699173297422015	3.15780180280722	FALSE	FALSE	FALSE	Normal
Tennessee	Mississippi	FALSE	115630019	1.38432281358712	0.671910013432471	519	1.11799880855448	37305	1.11484535319004	68023.6029303968	461.95033376809	90.38	3.99931612292382	1907	257158	67014	36141038	2.36175622377238	0.835599479227491	0.0917011312835704	1.69434790983791	Southeast	Southeast	Intra-regional	0.49955346438806	0.102432269581736	0.519187431741108	0.519103139788184	0.000316733871499784	0.00700077832671244	3.15902792073491	FALSE	FALSE	FALSE	Normal
North Dakota	Wisconsin	FALSE	171367	0.0144945462273351	1.17704378647634	475	0.00710245195660428	117	0.3861204649987	3993.39134031838	866.360274983126	303.72	1.32895675111812	3352	168447	541166	36141038	0.307209568442301	-0.638634753410181	0.568923601089443	0.831414464991029	Plains	Great Lakes	Inter-regional	0.0209903998458226	0.102520447871646	0.518384174544814	0.518299916998711	9.89885756705065e-05	0.00220533228273196	1.04951922859294	FALSE	FALSE	FALSE	Normal
Delaware	Rhode Island	FALSE	49029	0.0121987457819197	0.144880073011557	2	0.618872593264348	2	0.106171567774692	324.654205054639	448.660240991414	394.13	1.32575748051126	1061	128142	225715	36141038	0.229552921652079	0.663238562839707	-1.21383909863127	-0.149732709093715	Mideast	New England	Inter-regional	0.0199011157297619	0.102562970549691	0.518337289008459	0.51825303348444	5.36546585338388e-05	0.00119677832292008	1.04689015507211	FALSE	FALSE	FALSE	Normal
Connecticut	Arizona	FALSE	196530	0.00182983601651098	0.667839894353016	3400	0.00767436634901595	1511	0.0235337131742077	1936.72204736637	3478.99921423632	3261.24	0.420596337140124	4189	467075	770653	36141038	-0.623219713865153	-0.616075570694896	0.0865294257346655	-1.04137825721156	New England	Southwest	Inter-regional	-0.478392132826963	0.102257619040416	0.517341289123284	0.517257076913586	0.000148074728370368	0.0033085571651519	0.332359324157384	FALSE	FALSE	FALSE	Normal
New York	Nevada	FALSE	1663093	0.00814405485034292	0.563435371596751	30297	0.55061100289504	1260202	0.0412610854033014	8245.55293686844	3432.88403804477	2986.81	0.668634763205611	14536	2153847	364789	36141038	0.0476455291991006	0.629176917050546	-0.0581642038331227	-0.755396969335785	Mideast	Far West	Inter-regional	-0.276996664295671	0.102185616683681	0.517147786025159	0.51706358231001	0.000177514267289491	0.00396669706277579	0.52844931064297	FALSE	FALSE	FALSE	Normal
Virginia	Alabama	FALSE	1211338	0.00806817960594014	2.70491091895858	9350	1.56596121845098	268374	0.151887662192896	19632.0790444595	898.475519269455	379.54	1.25530727945581	1689	522554	93057	36141038	0.0434323948785551	0.933805661852459	1.2772402346004	0.109681258195493	Southeast	Southeast	Intra-regional	-0.00328449477666406	0.102034542057885	0.516548281284531	0.516464104050779	0.000205650949825427	0.00460316332745193	0.992465697519992	FALSE	FALSE	FALSE	Normal
Louisiana	New York	FALSE	1396287	0.00412319216563008	1.1141320275993	18781	0.971907840262802	715005	0.045890327285009	12576.4174188199	1964.32886563172	1543.54	0.509466058368357	7497	246921	2153847	36141038	-0.258548713634759	0.794786705840432	0.522164414214954	-0.694373470605281	Southeast	Mideast	Inter-regional	-0.190953397806938	-0.101931346440106	-0.515126911489099	-0.51504279802898	4.9855223647642e-05	0.00112601491578968	0.644238392138758	FALSE	FALSE	FALSE	Normal
Arizona	Connecticut	FALSE	196530	0.00182983601651098	0.667839894353016	3400	0.00767436634901595	1511	0.0247066116206819	1936.72204736637	3478.99921423632	3261.24	0.420596337140124	4189	770653	467075	36141038	-0.623219713865153	-0.616075570694896	0.0865294257346655	-1.01913406811541	Southwest	New England	Inter-regional	-0.477951128970224	0.101816615183678	0.515092434156306	0.515008322260359	0.000143735997578983	0.00323994086290244	0.332696989481585	FALSE	FALSE	FALSE	Normal
Illinois	Missouri	FALSE	138999377	0.445130859528665	1.02055758803683	17531	1.75704637465402	2787650	0.456312503591935	105889.708770708	337.748164229977	43.5	3.15832824312284	8860	592224	171195	36141038	1.85038707960647	0.96736136607982	0.447488324882076	0.965274713401329	Great Lakes	Plains	Inter-regional	0.397674392297114	0.101782871680713	0.515034471125202	0.514950361860773	0.000163128982865879	0.00367629410629834	2.49847145671609	FALSE	FALSE	FALSE	Normal
Virginia	North Dakota	FALSE	40582	0.00210155895456512	0.639000894221494	994	0.00924381785147308	672	0.090383122675671	1404.18143251473	2079.4090679081	1605.23	0.6479077329291	1578	522554	168447	36141038	-0.561162703144212	-0.561871762058463	0.0489565066860662	-0.261860975177242	Southeast	Plains	Inter-regional	-0.290351811274111	0.101864974655763	0.514723402298373	0.514639307195856	3.80840681930472e-05	0.000861732255128883	0.512446095833056	FALSE	FALSE	FALSE	Normal
Utah	Nebraska	FALSE	169905	0.00723334516358408	0.822608959596181	1386	1.13442345449152	97769	0.140098702678543	2214.30005892652	1034.53262990072	518.43	1.18615615266727	3037	633750	146011	36141038	-0.00572694929194785	0.839850025699849	0.263945318588039	0.0500624897917169	Rocky Mountain	Plains	Inter-regional	-0.0276878023563334	0.101829668262879	0.514698778156713	0.514614684178087	6.44982979168608e-05	0.00145867745856214	0.938236226594426	FALSE	FALSE	FALSE	Normal
Nebraska	Utah	FALSE	169905	0.00723334516358408	0.822608959596181	1386	1.13442345449152	97769	0.14056461943412	2214.30005892652	1034.53262990072	518.43	1.18615615266727	3037	146011	633750	36141038	-0.00572694929194785	0.839850025699849	0.263945318588039	0.0525007995693463	Plains	Rocky Mountain	Inter-regional	-0.0276394614610456	0.101781327367591	0.514455740576715	0.514371657713092	6.46609702753117e-05	0.00146373101835274	0.938340666566355	FALSE	FALSE	FALSE	Normal
Alabama	Virginia	FALSE	1211338	0.00806817960594014	2.70491091895858	9350	1.56596121845098	268374	0.157651619208041	19632.0790444595	898.475519269455	379.54	1.25530727945581	1689	93057	522554	36141038	0.0434323948785551	0.933805661852459	1.2772402346004	0.137359102103264	Southeast	Southeast	Intra-regional	-0.00273576558465903	0.10148581286588	0.513780720863423	0.513696669083431	0.000205237859955212	0.00464335449338141	0.993720466149556	FALSE	FALSE	FALSE	Normal
Washington	Virginia	FALSE	810855	0.00439687401658124	0.667085076587858	14519	0.487707273329017	758504	0.046887403555064	9141.0491522648	3539.60393255748	3039.88	0.58388464540502	7958	942641	522554	36141038	-0.22965721252694	0.593820592637688	0.0855668518604369	-0.681790630244857	Far West	Southeast	Inter-regional	-0.335185641933056	0.101512696558291	0.51356653319605	0.513482491344335	0.000144883099531787	0.00328508420681122	0.462183415933477	FALSE	FALSE	FALSE	Normal
North Dakota	Virginia	FALSE	40582	0.00210155895456512	0.639000894221494	994	0.00924381785147308	672	0.0921833514654806	1404.18143251473	2079.4090679081	1605.23	0.6479077329291	1578	168447	522554	36141038	-0.561162703144212	-0.561871762058463	0.0489565066860662	-0.24829345134904	Plains	Southeast	Inter-regional	-0.290082827302217	0.10159599068387	0.51336779924399	0.51328376663232	3.84955367439931e-05	0.000875636649360845	0.51276358197879	FALSE	FALSE	FALSE	Normal
Missouri	Illinois	FALSE	138999377	0.445130859528665	1.02055758803683	17531	1.75704637465402	2787650	0.46598082296184	105889.708770708	337.748164229977	43.5	3.15832824312284	8860	171195	592224	36141038	1.85038707960647	0.96736136607982	0.447488324882076	0.982148011858011	Plains	Great Lakes	Inter-regional	0.398008915154438	0.101448348823389	0.513336667279701	0.513252636117947	0.000161183664984369	0.00365659410106951	2.50039668906708	FALSE	FALSE	FALSE	Normal
New York	Louisiana	FALSE	1396287	0.00412319216563008	1.1141320275993	18781	0.971907840262802	715005	0.0443697079895791	12576.4174188199	1964.32886563172	1543.54	0.509466058368357	7497	2153847	246921	36141038	-0.258548713634759	0.794786705840432	0.522164414214954	-0.713933726575495	Mideast	Southeast	Inter-regional	-0.191341191144082	-0.101543553102962	-0.513175573710769	-0.513091550062261	5.09236197400425e-05	0.00115887069524482	0.643663390937959	FALSE	FALSE	FALSE	Normal
Virginia	Washington	FALSE	810855	0.00439687401658124	0.667085076587858	14519	0.487707273329017	758504	0.0473030773943917	9141.0491522648	3539.60393255748	3039.88	0.58388464540502	7958	522554	942641	36141038	-0.22965721252694	0.593820592637688	0.0855668518604369	-0.676600100542613	Southeast	Far West	Inter-regional	-0.335082736693071	0.101409791318306	0.513046197754384	0.512962180152702	0.000144637045858662	0.00328615721261181	0.462292942378126	FALSE	FALSE	FALSE	Normal
Illinois	Delaware	FALSE	124751	0.00304442584481448	0.0103085228239846	2	0.0271694605217835	2	0.0337417236237261	1273.46024061671	1179.69766346276	1052.8	0.783886077838372	1646	592224	128142	36141038	-0.394835357331921	-0.247732942736877	-3.4538874322014	-0.865065438600841	Great Lakes	Mideast	Inter-regional	-0.207135977749569	0.101388929003977	0.512747370228323	0.512663366637126	0.000111343442931218	0.00253458499685458	0.620674670354172	FALSE	FALSE	FALSE	Normal
Delaware	Illinois	FALSE	124751	0.00304442584481448	0.0103085228239846	2	0.0271694605217835	2	0.0337506729297142	1273.46024061671	1179.69766346276	1052.8	0.783886077838372	1646	128142	592224	36141038	-0.394835357331921	-0.247732942736877	-3.4538874322014	-0.864926022313897	Mideast	Great Lakes	Inter-regional	-0.207133213741407	0.101386164995815	0.51273319456765	0.512649191642593	0.000111303457947832	0.00253381684352995	0.620678620566265	FALSE	FALSE	FALSE	Normal
Nevada	New York	FALSE	1663093	0.00814405485034292	0.563435371596751	30297	0.55061100289504	1260202	0.0452146178079432	8245.55293686844	3432.88403804477	2986.81	0.668634763205611	14536	364789	2153847	36141038	0.0476455291991006	0.629176917050546	-0.0581642038331227	-0.703009175304923	Far West	Mideast	Inter-regional	-0.275958046114815	0.101146998502826	0.511866111630783	0.511782149712649	0.000169561897889965	0.00386797507003093	0.529714613118056	FALSE	FALSE	FALSE	Normal
West Virginia	Louisiana	FALSE	45760	0.00149671056154979	2.08367749263668	305	0.0355448806785124	290	0.115843265529889	2848.26534594733	1334.05276409541	1064.53	0.707775410444804	739	152824	246921	36141038	-0.71319923625488	-0.169430018672431	1.05510791405189	-0.0877745628726654	Southeast	Southeast	Intra-regional	-0.251178224758619	0.101073695049888	0.511071171746279	0.510987247874116	9.66174483207568e-05	0.00221452823404349	0.560817781706498	FALSE	FALSE	FALSE	Normal
Mississippi	Montana	FALSE	38207	0.00299951950493723	0.986939152226642	161	0.000326467051413101	2	0.252032485728701	1945.66838348873	2318.70414065805	1990.07	0.385865862674408	106	67014	148151	36141038	-0.401508944699676	-1.53286117663554	0.418975476612991	0.494987706389619	Southeast	Rocky Mountain	Inter-regional	-0.312838127263939	-0.1007255142422	-0.509614641690071	-0.509530788644615	0.000147872632392926	0.00340466284291073	0.486588535972664	FALSE	FALSE	FALSE	Normal
Florida	Colorado	FALSE	5749876	0.0147915886355417	0.753994670003856	113747	0.569441884241176	3593162	0.0920273454248109	34767.7623082395	2415.88448963649	1794	0.629253121539905	37321	1220174	1756737	36141038	0.316346003391819	0.638977735437791	0.189809477648184	-0.249460565394268	Southeast	Rocky Mountain	Inter-regional	-0.100448536401775	-0.100726084965122	-0.509113373649272	-0.509029545312632	6.18594877970645e-05	0.0014299047702362	0.79350828139317	FALSE	FALSE	FALSE	Normal
Louisiana	West Virginia	FALSE	45760	0.00149671056154979	2.08367749263668	305	0.0355448806785124	290	0.120900059205225	2848.26534594733	1334.05276409541	1064.53	0.707775410444804	739	246921	152824	36141038	-0.71319923625488	-0.169430018672431	1.05510791405189	-0.0571124889587808	Southeast	Southeast	Intra-regional	-0.250570331488463	0.100465801779732	0.508027229753273	0.507943455540524	0.000100531820926143	0.00233166956748669	0.56160332256944	FALSE	FALSE	FALSE	Normal
Virginia	Delaware	FALSE	2617899	0.0986826598059812	0.0125385873197869	2	0.125629286083691	5	0.27269258061658	6856.53783199603	332.689751123843	174.83	2.09739748756179	3886	522554	128142	36141038	1.17144709577196	0.198512055357875	-3.28906526028333	0.556437556954252	Southeast	Mideast	Inter-regional	0.221385067940592	0.100295675493772	0.507111820682299	0.507028092706173	9.08308395469713e-05	0.0021147435879787	1.66488817206433	FALSE	FALSE	FALSE	Normal
Delaware	Virginia	FALSE	2617899	0.0986826598059812	0.0125385873197869	2	0.125629286083691	5	0.273969930727368	6856.53783199603	332.689751123843	174.83	2.09739748756179	3886	128142	522554	36141038	1.17144709577196	0.198512055357875	-3.28906526028333	0.56009320351402	Mideast	Southeast	Inter-regional	0.221457543238512	0.100223200195852	0.50674310859874	0.506659399406121	9.0315443261408e-05	0.00210582391561714	1.66516603268664	FALSE	FALSE	FALSE	Normal
Colorado	Florida	FALSE	5749876	0.0147915886355417	0.753994670003856	113747	0.569441884241176	3593162	0.0887213738574085	34767.7623082395	2415.88448963649	1794	0.629253121539905	37321	1756737	1220174	36141038	0.316346003391819	0.638977735437791	0.189809477648184	-0.274582375769728	Rocky Mountain	Southeast	Inter-regional	-0.100946590757272	-0.100228030609625	-0.506603227532392	-0.506519525489851	6.247485523671e-05	0.0014584339051622	0.792598797753161	FALSE	FALSE	FALSE	Normal
Montana	Mississippi	FALSE	38207	0.00299951950493723	0.986939152226642	161	0.000326467051413101	2	0.240860412341194	1945.66838348873	2318.70414065805	1990.07	0.385865862674408	106	148151	67014	36141038	-0.401508944699676	-1.53286117663554	0.418975476612991	0.459785209437658	Rocky Mountain	Southeast	Inter-regional	-0.31353603703514	-0.100027604470999	-0.506039702938247	-0.505956029834345	0.000138374779892908	0.00323171623441194	0.485807217788509	FALSE	FALSE	FALSE	Normal
Illinois	Rhode Island	FALSE	387162	0.00690332794234796	0.658224027718219	1780	1.82492402758867	404356	0.0358389853365494	1414.90658159302	1492.17643500265	1371.64	0.593726636071828	2196	592224	225715	36141038	-0.0267418482132332	0.978408465354095	0.0741847473762627	-0.833010150157697	Great Lakes	New England	Inter-regional	-0.126633727041523	-0.0997797400514048	-0.50447169374063	-0.504388102285461	8.45848257445914e-05	0.00199023744770663	0.74707855991552	FALSE	FALSE	FALSE	Normal
New York	Montana	FALSE	108676	0.00161819848119425	0.422242258923502	2464	0.0143926619752472	3165	0.0511868086790031	2698.88139485342	2699.9914773895	2370.03	0.324266835113688	2863	2153847	148151	36141038	-0.678268862161981	-0.432874089240124	-0.303687509971058	-0.629593544030609	Mideast	Rocky Mountain	Inter-regional	-0.389416636670825	-0.0996808305169916	-0.503745008630685	-0.503661455576324	4.62394134250534e-05	0.00109211279912265	0.407927856481514	FALSE	FALSE	FALSE	Normal
West Virginia	Rhode Island	FALSE	33192	0.0046274646249126	1.01961439850811	33	0.000998094551068672	2	0.101602239316084	538.272463388219	840.853604783157	613.59	0.567868690264603	542	152824	225715	36141038	-0.206674531109394	-1.20955354351944	0.446701260087982	-0.180673961577505	Southeast	New England	Inter-regional	-0.146209464349357	-0.0995426113590881	-0.503504966427172	-0.503421426135515	0.000123330329647843	0.00291036745971497	0.714151800808642	FALSE	FALSE	FALSE	Normal
Montana	New York	FALSE	108676	0.00161819848119425	0.422242258923502	2464	0.0143926619752472	3165	0.0501911321002183	2698.88139485342	2699.9914773895	2370.03	0.324266835113688	2863	148151	2153847	36141038	-0.678268862161981	-0.432874089240124	-0.303687509971058	-0.641396204280263	Rocky Mountain	Mideast	Inter-regional	-0.389650631206089	-0.0994468359817278	-0.502563049316511	-0.502479559478808	4.61150337550238e-05	0.00109430192557702	0.407708127281281	FALSE	FALSE	FALSE	Normal
Florida	Montana	FALSE	196913	0.00275698452097111	0.475023085510798	8035	9.6713017600075e-05	43	0.0992831318705887	5776.30165776539	3117.69028413522	2512.32	0.320285132653715	1602	1220174	148151	36141038	-0.439366897344889	-1.8791411732984	-0.203442254376946	-0.196824920129608	Southeast	Rocky Mountain	Inter-regional	-0.395122959634554	-0.0993402607909445	-0.502523822989637	-0.502440335266001	0.000129971297194128	0.00307855086728567	0.402603031195763	FALSE	FALSE	FALSE	Normal
Rhode Island	Illinois	FALSE	387162	0.00690332794234796	0.658224027718219	1780	1.82492402758867	404356	0.0344694653415533	1414.90658159302	1492.17643500265	1371.64	0.593726636071828	2196	225715	592224	36141038	-0.0267418482132332	0.978408465354095	0.0741847473762626	-0.853803250749046	New England	Great Lakes	Inter-regional	-0.127045962233136	-0.0993675048597912	-0.502409111719535	-0.502325630184078	8.75224693884795e-05	0.0020761236332228	0.74636976446037	FALSE	FALSE	FALSE	Normal
Rhode Island	West Virginia	FALSE	33192	0.0046274646249126	1.01961439850811	33	0.000998094551068672	2	0.0985830101068519	538.272463388219	840.853604783157	613.59	0.567868690264603	542	225715	152824	36141038	-0.206674531109394	-1.20955354351944	0.446701260087982	-0.201762439013567	New England	Southeast	Inter-regional	-0.146627555556991	-0.0991245201514541	-0.501409077790727	-0.501325650575973	0.000125473010835248	0.00298551085608709	0.713464624417927	FALSE	FALSE	FALSE	Normal
Delaware	Indiana	FALSE	47302	0.00206108575144943	0.0430463400564944	2	1.94073372441829	18	0.0671320301322206	1351.23835330712	930.843137016043	773.05	0.857126560090632	638	128142	209935	36141038	-0.569881786042877	0.996340622819455	-2.24523288536095	-0.460192502565786	Mideast	Great Lakes	Inter-regional	-0.165856529605951	0.0989014825570093	0.500089608344468	0.500006253824678	9.28537503834527e-05	0.00222273988003249	0.682564143870353	FALSE	FALSE	FALSE	Normal
Indiana	Delaware	FALSE	47302	0.00206108575144943	0.0430463400564944	2	1.94073372441829	18	0.0674770040972624	1351.23835330712	930.843137016043	773.05	0.857126560090632	638	209935	128142	36141038	-0.569881786042877	0.996340622819455	-2.24523288536095	-0.456879984945071	Great Lakes	Mideast	Inter-regional	-0.165790857036817	0.0988358099878751	0.499758901320174	0.499675565202456	9.29584657192991e-05	0.00222818042700468	0.682667366757508	FALSE	FALSE	FALSE	Normal
New Mexico	Florida	FALSE	392005	0.0030022091372738	0.474898696351234	7666	0.044636841674955	23783	0.069667178174997	10023.8061498636	2327.1242574652	1555.26	0.716730243691388	6298	260271	1220174	36141038	-0.401106440986608	-0.103055323972871	-0.203665153764585	-0.436148800994019	Southwest	Southeast	Inter-regional	-0.243381287151015	0.0987370178256037	0.498846884708814	0.498763599717417	2.39636338511177e-05	0.000577455521898946	0.570977129406198	FALSE	FALSE	FALSE	Normal
Kentucky	Nevada	FALSE	535489	0.010427483493593	1.04043523276123	10958	0.920926453817843	405717	0.0610291800849253	2687.0741580954	2722.5875091738	2340.45	0.821118084452029	881	106299	364789	36141038	0.15890996442043	0.779083270610088	0.46390861164885	-0.521062313097936	Southeast	Far West	Inter-regional	-0.184068537012999	0.0984741542277137	0.497974817912702	0.497891582325556	9.97188572048551e-05	0.00240695069861434	0.654532872575408	FALSE	FALSE	FALSE	Normal
Virginia	Montana	FALSE	86064	0.00280411155277133	0.733733726558029	2554	0.00217419656973923	317	0.114907521579448	2609.15627259195	2724.80435285295	2413.58	0.35339527410766	757	522554	148151	36141038	-0.431757527177033	-0.983273441463346	0.166623768385402	-0.0935732842727416	Southeast	Rocky Mountain	Inter-regional	-0.353237977290446	-0.0985012852430776	-0.497943706262109	-0.497860472446832	7.17167642203185e-05	0.00173244078729515	0.443365629412737	FALSE	FALSE	FALSE	Normal
Montana	Florida	FALSE	196913	0.00275698452097111	0.475023085510798	8035	9.6713017600075e-05	43	0.0924639381686611	5776.30165776539	3117.69028413522	2512.32	0.320285132653715	1602	148151	1220174	36141038	-0.439366897344889	-1.8791411732984	-0.203442254376946	-0.246198395675098	Rocky Mountain	Southeast	Inter-regional	-0.396101817215832	-0.0983614032096663	-0.497585666441653	-0.497502453063683	0.000129676280208443	0.00313266127609927	0.401696624925908	FALSE	FALSE	FALSE	Normal
Pennsylvania	South Carolina	FALSE	3271063	0.0138997392926105	2.16652467112311	12133	2.31231909227973	670172	0.100825135268488	20815.1608831412	821.769676645201	557.59	1.33548813623434	2899	435042	180334	36141038	0.288338179631614	1.04739795662906	1.08829968622094	-0.186051424670819	Mideast	Southeast	Inter-regional	0.0272139005363187	0.0984261337972279	0.497447330520057	0.497364125061236	5.2234542185437e-05	0.00126492604727294	1.06466726348962	FALSE	FALSE	FALSE	Normal
Montana	Virginia	FALSE	86064	0.00280411155277133	0.733733726558029	2554	0.00217419656973923	317	0.113196496513055	2609.15627259195	2724.80435285295	2413.58	0.35339527410766	757	148151	522554	36141038	-0.431757527177033	-0.983273441463346	0.166623768385402	-0.104280996105407	Rocky Mountain	Southeast	Inter-regional	-0.353450263842886	-0.0982889986906373	-0.496865482300126	-0.496782310288599	7.05648777064182e-05	0.00171205619670707	0.443148961770912	FALSE	FALSE	FALSE	Normal
Florida	New Mexico	FALSE	392005	0.0030022091372738	0.474898696351234	7666	0.044636841674955	23783	0.0724567959975193	10023.8061498636	2327.1242574652	1555.26	0.716730243691388	6298	1220174	260271	36141038	-0.401106440986608	-0.103055323972871	-0.203665153764585	-0.410463485375976	Southeast	Southwest	Inter-regional	-0.242872060979625	0.0982277916542137	0.496271433808344	0.496188296176836	2.32701653950666e-05	0.00056658625029884	0.571647013638306	FALSE	FALSE	FALSE	Normal
New Jersey	Texas	FALSE	3654138	0.00403899576690054	0.879959448506637	47822	0.75020836033743	2513029	0.0236003772167742	18798.2150323428	2414.77737471953	1823.31	0.739859413542627	22239	700030	1551851	36141038	-0.267822819007129	0.719328026178334	0.321312569186941	-1.04009805087653	Mideast	Southwest	Inter-regional	-0.22887030625198	0.0980195101408531	0.495608229478719	0.495525130505428	8.75983590161626e-05	0.0021352164102349	0.590377358766001	FALSE	FALSE	FALSE	Normal
South Carolina	Pennsylvania	FALSE	3271063	0.0138997392926105	2.16652467112311	12133	2.31231909227973	670172	0.104211473952938	20815.1608831412	821.769676645201	557.59	1.33548813623434	2899	180334	435042	36141038	0.288338179631614	1.04739795662906	1.08829968622094	-0.162866161733915	Southeast	Mideast	Inter-regional	0.027673561723808	0.0979664726097386	0.495117663110904	0.495034592919795	5.06670433990112e-05	0.0012385733582103	1.06579471344767	FALSE	FALSE	FALSE	Normal
Texas	New Jersey	FALSE	3654138	0.00403899576690054	0.879959448506637	47822	0.75020836033743	2513029	0.0242802013635851	18798.2150323428	2414.77737471953	1823.31	0.739859413542627	22239	1551851	700030	36141038	-0.267822819007129	0.719328026178334	0.321312569186941	-1.02715301632601	Southwest	Mideast	Inter-regional	-0.228613663488438	0.0977628673773108	0.494296783931619	0.494213762257865	8.4856312369191e-05	0.00207948497214102	0.590726340529789	FALSE	FALSE	FALSE	Normal
Indiana	Mississippi	FALSE	380789	0.00442553901213944	1.20620398060153	423	0.343755369623164	4966	0.159836129964043	9603.52180925099	851.644706575945	362.77	1.07894553310375	420	209935	67014	36141038	-0.226735601313559	0.491877113173419	0.589755515754319	0.147615059096178	Great Lakes	Southeast	Inter-regional	-0.0646162757617254	0.0976157971179074	0.493562820958703	0.493479843041298	8.61931538525818e-05	0.00211844961880332	0.861754826030176	FALSE	FALSE	FALSE	Normal
